call_id,target,metric_id,entity,periodicity,url,start_date,end_date,filter_values,filter_count,output_dir,unit,granularity,timezone
generacion_real_por_recurso__2023-01-01__2023-01-30__b006,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-01,2023-01-30,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-01__2023-01-30__b007,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-01,2023-01-30,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-01__2023-01-30__b008,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-01,2023-01-30,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-31__2023-03-01__b001,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-31,2023-03-01,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-31__2023-03-01__b002,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-31,2023-03-01,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-31__2023-03-01__b003,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-31,2023-03-01,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-31__2023-03-01__b004,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-31,2023-03-01,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-31__2023-03-01__b005,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-31,2023-03-01,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-31__2023-03-01__b006,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-31,2023-03-01,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-31__2023-03-01__b007,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-31,2023-03-01,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-01-31__2023-03-01__b008,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-01-31,2023-03-01,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-03-02__2023-03-31__b001,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-03-02,2023-03-31,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-03-02__2023-03-31__b002,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-03-02,2023-03-31,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-03-02__2023-03-31__b003,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-03-02,2023-03-31,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-03-02__2023-03-31__b004,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-03-02,2023-03-31,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-03-02__2023-03-31__b005,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-03-02,2023-03-31,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-03-02__2023-03-31__b006,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-03-02,2023-03-31,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-03-02__2023-03-31__b007,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-03-02,2023-03-31,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-03-02__2023-03-31__b008,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-03-02,2023-03-31,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-04-01__2023-04-30__b001,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-04-01,2023-04-30,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-04-01__2023-04-30__b002,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-04-01,2023-04-30,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-04-01__2023-04-30__b003,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-04-01,2023-04-30,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-04-01__2023-04-30__b004,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-04-01,2023-04-30,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-04-01__2023-04-30__b005,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-04-01,2023-04-30,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-04-01__2023-04-30__b006,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-04-01,2023-04-30,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-04-01__2023-04-30__b007,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-04-01,2023-04-30,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-04-01__2023-04-30__b008,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-04-01,2023-04-30,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-01__2023-05-30__b001,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-01,2023-05-30,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-01__2023-05-30__b002,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-01,2023-05-30,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-01__2023-05-30__b003,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-01,2023-05-30,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-01__2023-05-30__b004,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-01,2023-05-30,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-01__2023-05-30__b005,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-01,2023-05-30,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-01__2023-05-30__b006,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-01,2023-05-30,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-01__2023-05-30__b007,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-01,2023-05-30,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-01__2023-05-30__b008,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-01,2023-05-30,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-31__2023-06-29__b001,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-31,2023-06-29,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-31__2023-06-29__b002,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-31,2023-06-29,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-31__2023-06-29__b003,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-31,2023-06-29,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-31__2023-06-29__b004,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-31,2023-06-29,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-31__2023-06-29__b005,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-31,2023-06-29,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-31__2023-06-29__b006,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-31,2023-06-29,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-31__2023-06-29__b007,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-31,2023-06-29,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-05-31__2023-06-29__b008,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-05-31,2023-06-29,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-06-30__2023-07-29__b001,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-06-30,2023-07-29,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-06-30__2023-07-29__b002,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-06-30,2023-07-29,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-06-30__2023-07-29__b003,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-06-30,2023-07-29,"[""HMIN"", ""HMLG"", ""JAGS"", ""LTSJ"", ""MOY1"", ""MRL1"", ""PES1"", ""PGUG"", ""PLYS"", ""PPA1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-06-30__2023-07-29__b004,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-06-30,2023-07-29,"[""PPA2"", ""PPA3"", ""PPA4"", ""PRC2"", ""PRC3"", ""PRDO"", ""PRG1"", ""PRG2"", ""QUI1"", ""SLVJ""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-06-30__2023-07-29__b005,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-06-30,2023-07-29,"[""SMI1"", ""SNCR"", ""SNFR"", ""SOG1"", ""TBQ3"", ""TBQ4"", ""TBST"", ""TCBE"", ""TCDT"", ""TDR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-06-30__2023-07-29__b006,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-06-30,2023-07-29,"[""TEC1"", ""TFL1"", ""TFL4"", ""TGJ1"", ""TGJ2"", ""TRM1"", ""TRN1"", ""TSJ1"", ""TSJ2"", ""TSR1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-06-30__2023-07-29__b007,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-06-30,2023-07-29,"[""TUJ1"", ""TVL1"", ""TYP1"", ""TYP2"", ""TYP3"", ""TYP4"", ""TYP5"", ""URA1"", ""ZPA2"", ""ZPA3""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-06-30__2023-07-29__b008,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-06-30,2023-07-29,"[""ZPA4"", ""ZPA5""]",2,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-07-30__2023-08-28__b001,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-07-30,2023-08-28,"[""2QEK"", ""3ENA"", ""4YCN"", ""5QT6"", ""ALBG"", ""CHBG"", ""CHVR"", ""CLL1"", ""CLMG"", ""CTG1""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
generacion_real_por_recurso__2023-07-30__2023-08-28__b002,generacion_real_por_recurso,Gene,Recurso,HourlyEntities,https://servapibi.xm.com.co/hourly,2023-07-30,2023-08-28,"[""CTG2"", ""CTG3"", ""CUC1"", ""DVS1"", ""ESMR"", ""GE32"", ""GEC3"", ""GTPE"", ""GTRG"", ""GVIO""]",10,data/raw/xm/generacion/generacion_real_por_recurso,kWh,horaria,America/Bogota; confirmar contra respuesta XM
